TIMESTAMP,Sand_SF_inner,Sand_SF_mid,Sand_SF_outer,Slate_SF_inner,Slate_SF_mid,Slate_SF_outer
2017-10-26,0.0,0.0,0.0,-0.24359993319995224,-3.009590769416224,-4.384688963241422
2017-10-27,0.0,0.0,0.0,0.7310378249337175,-1.8593307509784478,-4.146289736988682
2017-10-28,0.0,0.0,0.0,0.31643256652896534,-3.1391992363107994,-4.949293310384589
2017-10-29,0.0,0.0,0.0,0.03658006898695201,-2.796234290580766,-4.405050014163896
2017-10-30,0.0,0.0,0.0,0.36997694491647587,-3.371392402089359,-4.949902148802274
2017-10-31,0.0,0.0,0.0,0.10811648952210726,-2.976341113011253,-4.242931480522462
2017-11-01,0.0,0.0,0.0,-0.1727731495381756,-2.993064564965142,-4.643081506100101
2017-11-02,0.0,0.0,0.0,0.1326219211989019,-2.93251991269761,-4.6641008269715725
2017-11-03,0.0,0.0,0.0,-0.03598420965658273,-3.1375639775114115,-4.60554366472512
2017-11-04,0.0,0.0,0.0,-0.37253205146941853,-3.632610925524375,-4.657237523346576
2017-11-05,0.0,0.0,0.0,0.1994951657225958,-2.569971705179824,-4.484394183624074
2017-11-06,0.0,0.0,0.0,-0.49028293700633707,-3.2783139469825002,-4.901937611628597
